PR-REQ,2018-08-06 15:56:05,52.4768,-1.8963,Client,26:aa:24:4a:d1:76,Unknown Vendor,Broadcast
AP-RES,2018-08-06 15:56:05,52.4768,-1.8963,Client,26:aa:24:4a:d1:76,Unknown Vendor,Hidden SSID
AP-BEC,2018-08-06 15:56:05,52.4768,-1.8963,BSSID,00:1d:aa:ac:84:d0,Draytek Corp.,WI-BLUE-01
AP-BEC,2018-08-06 15:56:06,52.4768,-1.8963,BSSID,00:1d:aa:ac:84:d2,Draytek Corp.,HT_AP2
PR-REQ,2018-08-06 15:56:06,52.4768,-1.8963,Client,a4:51:6f:e5:81:a8,Microsoft Mobile Oy,Broadcast
AP-RES,2018-08-06 15:56:06,52.4768,-1.8963,Client,a4:51:6f:e5:81:a8,Microsoft Mobile Oy,Hidden SSID
PR-REQ,2018-08-06 15:56:06,52.4768,-1.8963,Client,a4:51:6f:e5:81:a8,Microsoft Mobile Oy,Broadcast
AP-RES,2018-08-06 15:56:06,52.4768,-1.8963,Client,a4:51:6f:e5:81:a8,Microsoft Mobile Oy,Hidden SSID
AP-BEC,2018-08-06 15:56:07,52.4768,-1.8963,BSSID,00:1d:aa:e6:80:10,Draytek Corp.,Clarins MR
PR-REQ,2018-08-06 15:56:07,52.4768,-1.8963,Client,da:a1:19:02:3c:e0,Google Inc.,Broadcast
AP-RES,2018-08-06 15:56:07,52.4768,-1.8963,Client,da:a1:19:02:3c:e0,Google Inc.,Hidden SSID
PR-REQ,2018-08-06 15:56:07,52.4768,-1.8963,Client,da:a1:19:c8:66:76,Google Inc.,Broadcast
AP-RES,2018-08-06 15:56:07,52.4768,-1.8963,Client,da:a1:19:c8:66:76,Google Inc.,Hidden SSID
PR-REQ,2018-08-06 15:56:07,52.4768,-1.8963,Client,32:24:b9:3a:dc:00,Unknown Vendor,Broadcast
AP-RES,2018-08-06 15:56:07,52.4768,-1.8963,Client,32:24:b9:3a:dc:00,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-06 15:56:07,52.4768,-1.8963,Client,ba:c1:dc:b6:e9:ce,Unknown Vendor,Broadcast
