AP-BEC,2018-08-10 11:55:02,52.4387,-1.9143,BSSID,48:d3:43:a2:7b:d1,Arris Group Inc.,VM3407633
AP-BEC,2018-08-10 11:55:18,52.4387,-1.9143,BSSID,d2:05:c2:fe:7a:c9,Unknown Vendor,Virgin Media
PR-REQ,2018-08-10 11:55:18,52.4387,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:55:18,52.4387,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:55:26,52.4387,-1.9142,Client,40:83:de:ec:22:20,Zebra Technologies Inc,Broadcast
AP-RES,2018-08-10 11:55:26,52.4387,-1.9142,Client,40:83:de:ec:22:20,Zebra Technologies Inc,Hidden SSID
PR-REQ,2018-08-10 11:55:26,52.4387,-1.9142,Client,40:83:de:ec:22:20,Zebra Technologies Inc,Broadcast
AP-RES,2018-08-10 11:55:26,52.4387,-1.9142,Client,40:83:de:ec:22:20,Zebra Technologies Inc,Hidden SSID
PR-REQ,2018-08-10 11:55:26,52.4387,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:26,52.4387,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:26,52.4387,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:55:26,52.4387,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:55:27,52.4387,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:27,52.4387,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:29,52.4387,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:55:29,52.4387,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:55:35,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:35,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:35,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:55:35,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:55:35,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:35,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:37,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:37,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:37,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:55:37,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:55:38,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:38,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:38,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:55:38,52.4388,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
AP-BEC,2018-08-10 11:55:39,52.4388,-1.9144,BSSID,14:91:82:31:89:b0,Belkin International Inc.,The Mans Dem
PR-REQ,2018-08-10 11:55:45,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:45,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:46,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:46,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:49,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:49,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:49,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:55:49,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:55:56,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:55:56,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:55:56,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:55:56,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:55:58,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:55:58,52.4389,-1.9146,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:56:02,52.4388,-1.9146,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:56:02,52.4388,-1.9146,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:56:09,52.4388,-1.9146,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:56:09,52.4388,-1.9146,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:56:15,52.4386,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:56:15,52.4386,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:56:15,52.4386,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:56:15,52.4386,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:56:26,52.4386,-1.9143,Client,28:f3:66:f7:08:dc,Shenzhen Bilian Electronic Co.Ltd,Broadcast
AP-RES,2018-08-10 11:56:26,52.4386,-1.9143,Client,28:f3:66:f7:08:dc,Shenzhen Bilian Electronic Co.Ltd,Hidden SSID
PR-REQ,2018-08-10 11:56:27,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
AP-RES,2018-08-10 11:56:27,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
PR-REQ,2018-08-10 11:56:27,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
AP-RES,2018-08-10 11:56:27,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
PR-REQ,2018-08-10 11:56:37,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
AP-RES,2018-08-10 11:56:37,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
PR-REQ,2018-08-10 11:56:37,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
AP-RES,2018-08-10 11:56:37,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
PR-REQ,2018-08-10 11:56:37,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
AP-RES,2018-08-10 11:56:37,52.4386,-1.9143,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
PR-REQ,2018-08-10 11:56:37,52.4386,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:56:37,52.4386,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:56:37,52.4386,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:56:37,52.4386,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:56:38,52.4386,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:56:38,52.4386,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:56:45,52.4387,-1.9144,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:56:45,52.4387,-1.9144,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:57:05,52.4387,-1.9144,Client,20:47:ed:d0:5e:56,Bskyb Ltd,Broadcast
AP-RES,2018-08-10 11:57:05,52.4387,-1.9144,Client,20:47:ed:d0:5e:56,Bskyb Ltd,Hidden SSID
PR-REQ,2018-08-10 11:57:09,52.4387,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:57:09,52.4387,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:57:09,52.4387,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:57:09,52.4387,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:57:11,52.4387,-1.9144,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:57:11,52.4387,-1.9144,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:57:35,52.4387,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-10 11:57:35,52.4387,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-10 11:57:35,52.4387,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-10 11:57:35,52.4387,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-10 11:57:55,52.4386,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:57:55,52.4386,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-10 11:57:59,52.4386,-1.9143,Client,ac:5f:3e:e8:db:2e,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-08-10 11:57:59,52.4386,-1.9143,Client,ac:5f:3e:e8:db:2e,Samsung Electro-Mechanics(Thailand),Hidden SSID
PR-REQ,2018-08-10 11:57:59,52.4386,-1.9143,Client,ac:5f:3e:e8:db:2e,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-08-10 11:57:59,52.4386,-1.9143,Client,ac:5f:3e:e8:db:2e,Samsung Electro-Mechanics(Thailand),Hidden SSID
AP-BEC,2018-08-10 11:58:05,52.4387,-1.9144,BSSID,40:0d:10:e0:2c:59,Arris Group Inc.,VM3947835
AP-BEC,2018-08-10 11:58:06,52.4387,-1.9144,BSSID,52:0d:10:e0:2c:59,Unknown Vendor,Virgin Media
AP-BEC,2018-08-10 11:58:07,52.4387,-1.9144,BSSID,70:50:af:bc:26:6a,Bskyb Ltd,NOWTV71AC3
PR-REQ,2018-08-10 11:58:08,52.4387,-1.9144,Client,bc:6c:21:e4:78:68,Apple Inc.,VM373687-5G
AP-RES,2018-08-10 11:58:08,52.4387,-1.9144,Client,bc:6c:21:e4:78:68,Apple Inc.,VM373687-5G
AP-BEC,2018-08-10 11:58:08,52.4387,-1.9144,BSSID,48:8d:36:b5:73:c7,Arcadyan Corporation,EE-b5yayk
PR-REQ,2018-08-10 11:58:45,52.4386,-1.9143,Client,ac:5f:3e:e8:db:2e,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-08-10 11:58:45,52.4386,-1.9143,Client,ac:5f:3e:e8:db:2e,Samsung Electro-Mechanics(Thailand),Hidden SSID
PR-REQ,2018-08-10 11:58:55,52.4386,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:58:55,52.4386,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-BEC,2018-08-10 11:59:07,52.4386,-1.9144,BSSID,52:0d:10:9e:71:79,Unknown Vendor,Virgin Media
AP-BEC,2018-08-10 11:59:16,52.4386,-1.9146,BSSID,52:0d:10:d7:aa:29,Unknown Vendor,Virgin Media
PR-REQ,2018-08-10 11:59:19,52.4386,-1.9146,Client,9e:73:a9:0d:e1:49,Unknown Vendor,Broadcast
AP-RES,2018-08-10 11:59:19,52.4386,-1.9146,Client,9e:73:a9:0d:e1:49,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-10 11:59:19,52.4386,-1.9146,Client,9e:73:a9:0d:e1:49,Unknown Vendor,Broadcast
AP-RES,2018-08-10 11:59:19,52.4386,-1.9146,Client,9e:73:a9:0d:e1:49,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-10 11:59:19,52.4386,-1.9146,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 11:59:19,52.4386,-1.9146,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-BEC,2018-08-10 11:59:26,52.4386,-1.9146,BSSID,f8:1d:0f:3c:e4:18,Hitron Technologies. Inc,VM2CE418
PR-REQ,2018-08-10 11:59:26,52.4386,-1.9146,Client,7e:c1:8f:68:9b:0f,Unknown Vendor,Broadcast
AP-RES,2018-08-10 11:59:26,52.4386,-1.9146,Client,7e:c1:8f:68:9b:0f,Unknown Vendor,Hidden SSID
AP-BEC,2018-08-10 11:59:29,52.4386,-1.9146,BSSID,5a:d3:43:51:1b:b1,Unknown Vendor,Virgin Media
AP-BEC,2018-08-10 11:59:29,52.4386,-1.9146,BSSID,40:0d:10:d7:aa:29,Arris Group Inc.,VM3907386-2G
PR-REQ,2018-08-10 11:59:38,52.4386,-1.9147,Client,e6:6f:0a:95:27:00,Unknown Vendor,Broadcast
AP-RES,2018-08-10 11:59:38,52.4386,-1.9147,Client,e6:6f:0a:95:27:00,Unknown Vendor,Hidden SSID
AP-BEC,2018-08-10 11:59:44,52.4386,-1.9149,BSSID,b0:5a:da:f5:9a:7a,Hewlett Packard,DIRECT-79-HP OfficeJet 4650
AP-BEC,2018-08-10 11:59:47,52.4386,-1.9149,BSSID,40:0d:10:34:16:e9,Arris Group Inc.,VM9961878
PR-REQ,2018-08-10 11:59:49,52.4386,-1.9149,Client,52:1f:6e:48:8e:fc,Unknown Vendor,Broadcast
AP-RES,2018-08-10 11:59:49,52.4386,-1.9149,Client,52:1f:6e:48:8e:fc,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-10 11:59:49,52.4386,-1.9149,Client,84:b5:41:37:0f:86,Samsung Electronics Co.Ltd,Broadcast
AP-RES,2018-08-10 11:59:49,52.4386,-1.9149,Client,84:b5:41:37:0f:86,Samsung Electronics Co.Ltd,Hidden SSID
AP-BEC,2018-08-10 11:59:56,52.4387,-1.9151,BSSID,c0:05:c2:00:4d:31,Arris Group Inc.,VM7700741
PR-REQ,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,VM9246577
AP-RES,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,VM9246577
PR-REQ,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,Broadcast
AP-RES,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,Hidden SSID
PR-REQ,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,VM9246577
AP-RES,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,VM9246577
PR-REQ,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,VM9246577
AP-RES,2018-08-10 11:59:56,52.4387,-1.9151,Client,b8:27:eb:43:78:15,Raspberry Pi Foundation,VM9246577
AP-BEC,2018-08-10 11:59:56,52.4387,-1.9151,BSSID,a4:91:b1:21:57:a1,Technicolor,TNCAP2157A1
AP-BEC,2018-08-10 11:59:56,52.4387,-1.9151,BSSID,48:d3:43:2c:99:19,Arris Group Inc.,VM6875712
PR-REQ,2018-08-10 11:59:58,52.4387,-1.9151,Client,5e:6b:7d:d1:60:aa,Unknown Vendor,Broadcast
AP-RES,2018-08-10 11:59:58,52.4387,-1.9151,Client,5e:6b:7d:d1:60:aa,Unknown Vendor,Hidden SSID
AP-BEC,2018-08-10 12:00:01,52.4386,-1.9152,BSSID,20:47:ed:9f:8f:46,Bskyb Ltd,SKY7A11E
AP-BEC,2018-08-10 12:00:08,52.4386,-1.9153,BSSID,e4:18:6b:64:ed:84,Zyxel Communications Corporation,ITALK-087874
PR-REQ,2018-08-10 12:00:08,52.4386,-1.9153,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-10 12:00:08,52.4386,-1.9153,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-BEC,2018-08-10 12:00:09,52.4386,-1.9153,BSSID,24:a7:dc:57:2e:2a,Bskyb Ltd,SKY7A11E
AP-BEC,2018-08-10 12:00:09,52.4386,-1.9153,BSSID,5a:d3:43:2c:99:19,Unknown Vendor,Virgin Media
PR-REQ,2018-08-10 12:00:15,52.4386,-1.9155,Client,c2:c3:dd:4e:84:eb,Unknown Vendor,Broadcast
AP-RES,2018-08-10 12:00:15,52.4386,-1.9155,Client,c2:c3:dd:4e:84:eb,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-10 12:00:15,52.4386,-1.9155,Client,c2:c3:dd:4e:84:eb,Unknown Vendor,Broadcast
AP-RES,2018-08-10 12:00:15,52.4386,-1.9155,Client,c2:c3:dd:4e:84:eb,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-10 12:00:16,52.4386,-1.9155,Client,5c:ff:ff:28:22:da,Shenzhen Kezhonglong Optoelectronic Technology Co. Ltd,Broadcast
AP-RES,2018-08-10 12:00:16,52.4386,-1.9155,Client,5c:ff:ff:28:22:da,Shenzhen Kezhonglong Optoelectronic Technology Co. Ltd,Hidden SSID
PR-REQ,2018-08-10 12:00:16,52.4386,-1.9155,Client,5c:ff:ff:28:22:da,Shenzhen Kezhonglong Optoelectronic Technology Co. Ltd,Broadcast
AP-RES,2018-08-10 12:00:16,52.4386,-1.9155,Client,5c:ff:ff:28:22:da,Shenzhen Kezhonglong Optoelectronic Technology Co. Ltd,Hidden SSID
PR-REQ,2018-08-10 12:00:17,52.4386,-1.9155,Client,5c:ff:ff:28:22:da,Shenzhen Kezhonglong Optoelectronic Technology Co. Ltd,Broadcast
AP-RES,2018-08-10 12:00:17,52.4386,-1.9155,Client,5c:ff:ff:28:22:da,Shenzhen Kezhonglong Optoelectronic Technology Co. Ltd,Hidden SSID
AP-BEC,2018-08-10 12:00:25,52.4386,-1.9157,BSSID,30:91:8f:58:e6:b2,Technicolor,XLNBusinessServices
AP-BEC,2018-08-10 12:00:27,52.4386,-1.9157,BSSID,38:a6:ce:3b:e3:be,Bskyb Ltd,SKY7A11E
AP-BEC,2018-08-10 12:00:27,52.4386,-1.9157,BSSID,d8:d7:75:ac:1e:a8,Sagemcom Broadband Sas,BTHub6-9CF3
AP-BEC,2018-08-10 12:00:27,52.4386,-1.9157,BSSID,da:d7:75:ac:20:a9,Unknown Vendor,BTWifi-with-FON
AP-BEC,2018-08-10 12:00:28,52.4386,-1.9157,BSSID,00:1b:9e:94:c6:e7,Askey Computer Corp,TalkTalk2j3ec
AP-BEC,2018-08-10 12:00:30,52.4386,-1.9158,BSSID,84:1b:5e:b4:04:1f,Netgear,virginmedia2567377
PR-REQ,2018-08-10 12:00:31,52.4386,-1.9158,Client,5e:6b:7d:d1:60:aa,Unknown Vendor,Broadcast
AP-RES,2018-08-10 12:00:31,52.4386,-1.9158,Client,5e:6b:7d:d1:60:aa,Unknown Vendor,Hidden SSID
AP-BEC,2018-08-10 12:00:36,52.4386,-1.9159,BSSID,40:0d:10:65:06:f9,Arris Group Inc.,VM3294216
AP-BEC,2018-08-10 12:00:36,52.4386,-1.9159,BSSID,70:3a:cb:36:1f:d1,Google Inc.,AaKSB
AP-BEC,2018-08-10 12:00:36,52.4386,-1.9159,BSSID,90:21:06:ce:d5:b9,Bskyb Ltd,SKY5A4F7
