PR-REQ,2018-08-11 16:46:44,52.4386,-1.9143,Client,b8:e9:37:86:fc:5a,Sonos Inc.,Broadcast
AP-RES,2018-08-11 16:46:44,52.4386,-1.9143,Client,b8:e9:37:86:fc:5a,Sonos Inc.,Hidden SSID
AP-BEC,2018-08-11 16:46:46,52.4386,-1.9143,BSSID,c0:ff:d4:b3:d4:97,Netgear,VM373687-2G_EXT
AP-BEC,2018-08-11 16:46:46,52.4386,-1.9143,BSSID,58:98:35:95:ef:b7,Technicolor,Glide0038014
AP-BEC,2018-08-11 16:46:46,52.4386,-1.9143,BSSID,80:37:73:19:ba:4b,Netgear,Virgin Media
AP-BEC,2018-08-11 16:46:46,52.4386,-1.9143,BSSID,84:1b:5e:b8:bc:47,Netgear,virginmedia6947846
AP-BEC,2018-08-11 16:46:46,52.4386,-1.9143,BSSID,80:37:73:19:ba:48,Netgear,VM643047-2G
AP-BEC,2018-08-11 16:46:47,52.4386,-1.9143,BSSID,b0:39:56:78:d6:dc,Unknown Vendor,VM9246577_EXT
AP-BEC,2018-08-11 16:46:47,52.4386,-1.9143,BSSID,40:0d:10:5c:68:c1,Arris Group Inc.,VM9246577
AP-BEC,2018-08-11 16:46:55,52.4386,-1.9143,BSSID,52:0d:10:5c:68:c1,Unknown Vendor,Virgin Media
AP-BEC,2018-08-11 16:46:55,52.4386,-1.9143,BSSID,b0:39:56:7b:ee:4d,Unknown Vendor,Glide00041373_EXT
PR-REQ,2018-08-11 16:46:56,52.4386,-1.9143,Client,ec:10:7b:17:56:6f,Samsung Electronics Co.Ltd,Broadcast
AP-RES,2018-08-11 16:46:56,52.4386,-1.9143,Client,ec:10:7b:17:56:6f,Samsung Electronics Co.Ltd,Hidden SSID
PR-REQ,2018-08-11 16:46:56,52.4386,-1.9143,Client,b8:e9:37:86:fc:5b,Sonos Inc.,Sonos_8ZLeryfG6FQjfSNZ6Dld2tfLtF
AP-RES,2018-08-11 16:46:56,52.4386,-1.9143,Client,b8:e9:37:86:fc:5b,Sonos Inc.,Sonos_8ZLeryfG6FQjfSNZ6Dld2tfLtF
AP-BEC,2018-08-11 16:46:56,52.4386,-1.9143,BSSID,d2:05:c2:ef:b9:89,Unknown Vendor,Virgin Media
AP-BEC,2018-08-11 16:46:58,52.4386,-1.9143,BSSID,5c:b9:01:55:1f:45,Hewlett Packard,HP-Print-45-ENVY 4500 series
PR-REQ,2018-08-11 16:46:58,52.4386,-1.9143,Client,b8:e9:37:86:fc:5b,Sonos Inc.,Sonos_8ZLeryfG6FQjfSNZ6Dld2tfLtF
