AP-BEC,2018-08-07 12:03:30,52.4385,-1.9141,BSSID,48:d3:43:a2:7b:d1,Arris Group Inc.,VM3407633
AP-BEC,2018-08-07 12:03:31,52.4385,-1.9141,BSSID,d2:05:c2:fe:7a:c9,Unknown Vendor,Virgin Media
AP-BEC,2018-08-07 12:03:36,52.4384,-1.9142,BSSID,b0:39:56:7b:ee:4d,Unknown Vendor,Glide00041373_EXT
AP-BEC,2018-08-07 12:03:36,52.4384,-1.9142,BSSID,80:37:73:19:ba:48,Netgear,VM643047-2G
AP-BEC,2018-08-07 12:03:36,52.4384,-1.9142,BSSID,84:1b:5e:b8:bc:47,Netgear,virginmedia6947846
AP-BEC,2018-08-07 12:03:36,52.4384,-1.9142,BSSID,00:07:26:b8:ec:f5,Shenzhen Gongjin Electronics Co. Ltd.,BTEssentials-XHT
AP-BEC,2018-08-07 12:03:36,52.4384,-1.9142,BSSID,70:50:af:bc:26:6a,Bskyb Ltd,NOWTV71AC3
AP-BEC,2018-08-07 12:03:36,52.4384,-1.9142,BSSID,80:37:73:19:ba:4b,Netgear,Virgin Media
AP-BEC,2018-08-07 12:03:37,52.4384,-1.9142,BSSID,d2:05:c2:ef:b9:89,Unknown Vendor,Virgin Media
AP-BEC,2018-08-07 12:03:38,52.4384,-1.9142,BSSID,e8:fc:af:30:f4:20,Netgear,VM373687-2G
AP-BEC,2018-08-07 12:03:39,52.4384,-1.9142,BSSID,84:47:65:c9:28:81,Huawei Technologies Co.Ltd,VodafoneConnect12488174
AP-BEC,2018-08-07 12:03:40,52.4385,-1.9141,BSSID,74:44:01:f3:5e:a4,Netgear,virginmedia7555483
AP-BEC,2018-08-07 12:03:46,52.4382,-1.9142,BSSID,c0:05:c2:ef:b9:89,Arris Group Inc.,VM8220730
AP-BEC,2018-08-07 12:03:46,52.4382,-1.9142,BSSID,52:0d:10:5c:68:c1,Unknown Vendor,Virgin Media
AP-BEC,2018-08-07 12:03:46,52.4382,-1.9142,BSSID,40:0d:10:43:16:41,Arris Group Inc.,VM7873751
AP-BEC,2018-08-07 12:03:46,52.4382,-1.9142,BSSID,40:0d:10:5c:68:c1,Arris Group Inc.,VM9246577
AP-BEC,2018-08-07 12:03:46,52.4382,-1.9142,BSSID,b0:39:56:78:d6:dc,Unknown Vendor,VM9246577_EXT
AP-BEC,2018-08-07 12:03:46,52.4382,-1.9142,BSSID,52:0d:10:43:16:41,Unknown Vendor,Virgin Media
AP-BEC,2018-08-07 12:03:46,52.4382,-1.9142,BSSID,d0:05:2a:67:16:ca,Arcadyan Corporation,EE-tpmdcp
PR-REQ,2018-08-07 12:03:46,52.4382,-1.9142,Client,2e:11:53:20:ea:78,Unknown Vendor,Broadcast
AP-RES,2018-08-07 12:03:46,52.4382,-1.9142,Client,2e:11:53:20:ea:78,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-07 12:03:47,52.4382,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:03:47,52.4382,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:03:47,52.4382,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:03:47,52.4382,-1.9142,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-07 12:03:47,52.4382,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:03:47,52.4382,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-BEC,2018-08-07 12:03:48,52.4382,-1.9142,BSSID,14:91:82:31:89:b0,Belkin International Inc.,The Mans Dem
AP-BEC,2018-08-07 12:03:49,52.4382,-1.9142,BSSID,5a:d3:43:c9:31:d9,Unknown Vendor,Virgin Media
AP-BEC,2018-08-07 12:03:49,52.4382,-1.9142,BSSID,48:d3:43:c9:31:d9,Arris Group Inc.,VM9572040
PR-REQ,2018-08-07 12:03:56,52.4383,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:03:56,52.4383,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:03:58,52.4383,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:03:58,52.4383,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:04:06,52.4385,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:04:06,52.4385,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:04:08,52.4385,-1.9143,Client,42:bf:e5:fa:e4:fa,Unknown Vendor,Broadcast
AP-RES,2018-08-07 12:04:08,52.4385,-1.9143,Client,42:bf:e5:fa:e4:fa,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-07 12:04:08,52.4385,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:08,52.4385,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:09,52.4385,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:04:09,52.4385,-1.9143,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:04:16,52.4387,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
AP-RES,2018-08-07 12:04:16,52.4387,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
PR-REQ,2018-08-07 12:04:16,52.4387,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
AP-RES,2018-08-07 12:04:16,52.4387,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
PR-REQ,2018-08-07 12:04:17,52.4387,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:04:17,52.4387,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:04:19,52.4387,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:04:19,52.4387,-1.9142,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:04:27,52.4383,-1.9137,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:04:27,52.4383,-1.9137,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:04:28,52.4383,-1.9137,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:28,52.4383,-1.9137,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:28,52.4383,-1.9137,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:04:28,52.4383,-1.9137,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
AP-BEC,2018-08-07 12:04:29,52.4383,-1.9137,BSSID,48:8d:36:b5:73:c7,Arcadyan Corporation,EE-b5yayk
PR-REQ,2018-08-07 12:04:37,52.4385,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
AP-RES,2018-08-07 12:04:37,52.4385,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
PR-REQ,2018-08-07 12:04:37,52.4385,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
AP-RES,2018-08-07 12:04:37,52.4385,-1.9142,Client,78:00:9e:31:97:0a,Samsung Electronics Co.Ltd,Gnetwork
PR-REQ,2018-08-07 12:04:39,52.4385,-1.9142,Client,28:f3:66:f7:08:dc,Shenzhen Bilian Electronic Co.Ltd,Broadcast
AP-RES,2018-08-07 12:04:39,52.4385,-1.9142,Client,28:f3:66:f7:08:dc,Shenzhen Bilian Electronic Co.Ltd,Hidden SSID
PR-REQ,2018-08-07 12:04:46,52.4384,-1.9141,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
AP-RES,2018-08-07 12:04:46,52.4384,-1.9141,Client,58:20:b1:22:d7:69,Hewlett Packard,VM125596-2G
PR-REQ,2018-08-07 12:04:47,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:47,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:47,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:04:47,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-07 12:04:48,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:48,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:48,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:04:48,52.4384,-1.9141,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-07 12:04:55,52.4382,-1.9144,Client,12:17:3e:76:1e:af,Unknown Vendor,Broadcast
AP-RES,2018-08-07 12:04:55,52.4382,-1.9144,Client,12:17:3e:76:1e:af,Unknown Vendor,Hidden SSID
PR-REQ,2018-08-07 12:04:55,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:04:55,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-07 12:04:55,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:55,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:55,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:04:55,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-07 12:04:56,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-07 12:04:57,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-07 12:04:57,52.4382,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-07 12:04:59,52.4382,-1.9144,Client,64:a2:f9:29:c6:19,Oneplus Technology (Shenzhen) Co. Ltd,Broadcast
AP-RES,2018-08-07 12:04:59,52.4382,-1.9144,Client,64:a2:f9:29:c6:19,Oneplus Technology (Shenzhen) Co. Ltd,Hidden SSID
PR-REQ,2018-08-07 12:05:06,52.4382,-1.9144,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
AP-RES,2018-08-07 12:05:06,52.4382,-1.9144,Client,5c:aa:fd:0f:8f:51,Sonos Inc.,Sonos_6xjI4UAl4ELxghilJxAj1LQYx2
PR-REQ,2018-08-07 12:05:09,52.4382,-1.9144,Client,04:d6:aa:47:62:ba,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-08-07 12:05:09,52.4382,-1.9144,Client,04:d6:aa:47:62:ba,Samsung Electro-Mechanics(Thailand),Hidden SSID
