PR-REQ,2018-08-06 12:59:05,52.4388,-1.9143,Client,9c:04:eb:a3:c4:e6,Apple Inc.,NOWTV71AC3
AP-RES,2018-08-06 12:59:05,52.4388,-1.9143,Client,9c:04:eb:a3:c4:e6,Apple Inc.,NOWTV71AC3
AP-BEC,2018-08-06 12:59:05,52.4388,-1.9143,BSSID,ec:22:80:a5:bd:41,D-Link International,TALKTALK-A5BD41
PR-REQ,2018-08-06 12:59:05,52.4388,-1.9143,Client,9c:04:eb:a3:c4:e6,Apple Inc.,NOWTV71AC3
AP-RES,2018-08-06 12:59:05,52.4388,-1.9143,Client,9c:04:eb:a3:c4:e6,Apple Inc.,NOWTV71AC3
AP-BEC,2018-08-06 12:59:06,52.4388,-1.9143,BSSID,a0:21:b7:f7:44:44,Netgear,virginmedia1609186
AP-BEC,2018-08-06 12:59:06,52.4388,-1.9143,BSSID,52:0d:10:9e:71:79,Unknown Vendor,Virgin Media
PR-REQ,2018-08-06 12:59:06,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-06 12:59:06,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-06 12:59:06,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-06 12:59:06,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-06 12:59:06,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-06 12:59:06,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
PR-REQ,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-06 12:59:07,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-06 12:59:09,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-RES,2018-08-06 12:59:09,52.4388,-1.9143,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,SKYA16A8
AP-BEC,2018-08-06 12:59:09,52.4388,-1.9143,BSSID,40:0d:10:e0:2c:59,Arris Group Inc.,VM3947835
AP-BEC,2018-08-06 12:59:15,52.4387,-1.9144,BSSID,90:21:06:ba:a9:d9,Bskyb Ltd,SKYDD5ED
AP-BEC,2018-08-06 12:59:17,52.4387,-1.9144,BSSID,72:77:81:8a:63:8b,Unknown Vendor,DIRECT-i9-BRAVIA
AP-BEC,2018-08-06 12:59:17,52.4387,-1.9144,BSSID,d2:05:c2:75:22:41,Unknown Vendor,Virgin Media
AP-BEC,2018-08-06 12:59:17,52.4387,-1.9144,BSSID,c0:05:c2:75:22:41,Arris Group Inc.,SC's network
PR-REQ,2018-08-06 12:59:17,52.4387,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Broadcast
AP-RES,2018-08-06 12:59:17,52.4387,-1.9144,Client,bc:30:7d:56:d0:a4,Wistron Neweb Corporation,Hidden SSID
PR-REQ,2018-08-06 12:59:18,52.4387,-1.9144,Client,60:8e:08:7c:1e:0d,Samsung Electronics Co.Ltd,sureshkumar
AP-RES,2018-08-06 12:59:18,52.4387,-1.9144,Client,60:8e:08:7c:1e:0d,Samsung Electronics Co.Ltd,sureshkumar
PR-REQ,2018-08-06 12:59:18,52.4387,-1.9144,Client,60:8e:08:7c:1e:0d,Samsung Electronics Co.Ltd,surrsh9029
AP-RES,2018-08-06 12:59:18,52.4387,-1.9144,Client,60:8e:08:7c:1e:0d,Samsung Electronics Co.Ltd,surrsh9029
PR-REQ,2018-08-06 12:59:18,52.4387,-1.9144,Client,60:8e:08:7c:1e:0d,Samsung Electronics Co.Ltd,pushpavalli
